"subject","hem","roi","cyto","domain","group","tract","percentage"
"KW10","lh","OTS-bodies","FG4","body","kid","AF",25.9036144578313
"KW10","lh","OTS-bodies","FG4","body","kid","pAF",38.5542168674699
"KW10","lh","OTS-bodies","FG4","body","kid","VOF",0
"NW10","lh","OTS-bodies","FG4","body","kid","IFOF",0
"NW10","lh","OTS-bodies","FG4","body","kid","ILF",4.43467838593688
"NW10","lh","OTS-bodies","FG4","body","kid","AF",15.4614462644826
"NW10","lh","OTS-bodies","FG4","body","kid","pAF",79.4246903715541
"NW10","lh","OTS-bodies","FG4","body","kid","VOF",0.55932880543348
"RJM10","lh","OTS-bodies","FG4","body","kid","IFOF",0
"RJM10","lh","OTS-bodies","FG4","body","kid","ILF",18.0722891566265
"RJM10","lh","OTS-bodies","FG4","body","kid","AF",13.4036144578313
"RJM10","lh","OTS-bodies","FG4","body","kid","pAF",68.3734939759036
"RJM10","lh","OTS-bodies","FG4","body","kid","VOF",0
"AyS10","lh","OTS-bodies","FG4","body","kid","IFOF",0
"AyS10","lh","OTS-bodies","FG4","body","kid","ILF",25.1481795088908
"AyS10","lh","OTS-bodies","FG4","body","kid","AF",20.1524132091448
"AyS10","lh","OTS-bodies","FG4","body","kid","pAF",54.6994072819644
"AyS10","lh","OTS-bodies","FG4","body","kid","VOF",0
"CGSA11","lh","OTS-bodies","FG4","body","kid","IFOF",0.0946521533364884
"CGSA11","lh","OTS-bodies","FG4","body","kid","ILF",6.01041173686701
"CGSA11","lh","OTS-bodies","FG4","body","kid","AF",47.1840984382395
"CGSA11","lh","OTS-bodies","FG4","body","kid","pAF",43.0667297681022
"CGSA11","lh","OTS-bodies","FG4","body","kid","VOF",2.98154283009938
"MFC11","lh","OTS-bodies","FG4","body","kid","IFOF",0
"MFC11","lh","OTS-bodies","FG4","body","kid","ILF",4.54032712915962
"MFC11","lh","OTS-bodies","FG4","body","kid","AF",30.1184433164129
"MFC11","lh","OTS-bodies","FG4","body","kid","pAF",63.4517766497462
"MFC11","lh","OTS-bodies","FG4","body","kid","VOF",1.72024816694867
"JTE11","lh","OTS-bodies","FG4","body","kid","IFOF",0.118249901458415
"JTE11","lh","OTS-bodies","FG4","body","kid","ILF",2.16791486007095
"JTE11","lh","OTS-bodies","FG4","body","kid","AF",24.3594797004336
"JTE11","lh","OTS-bodies","FG4","body","kid","pAF",70.0827749310209
"JTE11","lh","OTS-bodies","FG4","body","kid","VOF",2.75916436736303
"JDB11","lh","OTS-bodies","FG4","body","kid","IFOF",0.0816993464052288
"JDB11","lh","OTS-bodies","FG4","body","kid","ILF",9.19117647058824
"JDB11","lh","OTS-bodies","FG4","body","kid","AF",31.5767973856209
"JDB11","lh","OTS-bodies","FG4","body","kid","pAF",58.3333333333333
"JDB11","lh","OTS-bodies","FG4","body","kid","VOF",0.163398692810458
"CS11","lh","OTS-bodies","FG4","body","kid","IFOF",0
"CS11","lh","OTS-bodies","FG4","body","kid","ILF",28.9473684210526
"CS11","lh","OTS-bodies","FG4","body","kid","AF",4.21052631578947
"CS11","lh","OTS-bodies","FG4","body","kid","pAF",62.6315789473684
"CS11","lh","OTS-bodies","FG4","body","kid","VOF",3.68421052631579
"OS12","lh","OTS-bodies","FG4","body","kid","IFOF",0.0452693526482571
"OS12","lh","OTS-bodies","FG4","body","kid","ILF",12.675418741512
"OS12","lh","OTS-bodies","FG4","body","kid","AF",14.8936170212766
"OS12","lh","OTS-bodies","FG4","body","kid","pAF",67.949298325034
"OS12","lh","OTS-bodies","FG4","body","kid","VOF",4.34585785423269
"CLC06","lh","OTS-bodies","FG4","body","kid","IFOF",0
"CLC06","lh","OTS-bodies","FG4","body","kid","ILF",3.77581120943953
"CLC06","lh","OTS-bodies","FG4","body","kid","AF",36.5191740412979
"CLC06","lh","OTS-bodies","FG4","body","kid","pAF",58.5250737463127
"CLC06","lh","OTS-bodies","FG4","body","kid","VOF",0.176991150442478
"RJ09","lh","OTS-bodies","FG4","body","kid","IFOF",0
"RJ09","lh","OTS-bodies","FG4","body","kid","ILF",4.77502295684114
"RJ09","lh","OTS-bodies","FG4","body","kid","AF",36.1799816345271
"RJ09","lh","OTS-bodies","FG4","body","kid","pAF",58.21854912764
"RJ09","lh","OTS-bodies","FG4","body","kid","VOF",0
"CS22/CS22_150322_time_01_1","lh","pFus-faces","FG2","face","adult","IFOF",0.977198697068404
"CS22/CS22_150322_time_01_1","lh","pFus-faces","FG2","face","adult","ILF",8.90336590662324
"CS22/CS22_150322_time_01_1","lh","pFus-faces","FG2","face","adult","AF",8.25190010857763
"CS22/CS22_150322_time_01_1","lh","pFus-faces","FG2","face","adult","pAF",29.9674267100977
"CS22/CS22_150322_time_01_1","lh","pFus-faces","FG2","face","adult","VOF",46.1454940282302
"JH22/JH22_150227_time_01_2","lh","pFus-faces","FG2","face","adult","IFOF",0
"JH22/JH22_150227_time_01_2","lh","pFus-faces","FG2","face","adult","ILF",11.214953271028
"JH22/JH22_150227_time_01_2","lh","pFus-faces","FG2","face","adult","AF",1.24610591900312
"JH22/JH22_150227_time_01_2","lh","pFus-faces","FG2","face","adult","pAF",3.42679127725857
"JH22/JH22_150227_time_01_2","lh","pFus-faces","FG2","face","adult","VOF",82.2429906542056
"MJW22/MJW22_150415_time_01_1","lh","pFus-faces","FG2","face","adult","IFOF",0
"MJW22/MJW22_150415_time_01_1","lh","pFus-faces","FG2","face","adult","ILF",18.0811808118081
"MJW22/MJW22_150415_time_01_1","lh","pFus-faces","FG2","face","adult","AF",10.5166051660517
"MJW22/MJW22_150415_time_01_1","lh","pFus-faces","FG2","face","adult","pAF",14.3911439114391
"MJW22/MJW22_150415_time_01_1","lh","pFus-faces","FG2","face","adult","VOF",56.6420664206642
"NAV22/NAV22_150329_time_01_1","lh","pFus-faces","FG2","face","adult","IFOF",0.389105058365759
"NAV22/NAV22_150329_time_01_1","lh","pFus-faces","FG2","face","adult","ILF",2.33463035019455
"NAV22/NAV22_150329_time_01_1","lh","pFus-faces","FG2","face","adult","AF",0.389105058365759
"NAV22/NAV22_150329_time_01_1","lh","pFus-faces","FG2","face","adult","pAF",5.44747081712062
"NAV22/NAV22_150329_time_01_1","lh","pFus-faces","FG2","face","adult","VOF",88.3268482490272
"ML23/ML23_150314_time_01_1","lh","pFus-faces","FG2","face","adult","IFOF",0.249376558603491
"ML23/ML23_150314_time_01_1","lh","pFus-faces","FG2","face","adult","ILF",8.10473815461347
"ML23/ML23_150314_time_01_1","lh","pFus-faces","FG2","face","adult","AF",0.872817955112219
"ML23/ML23_150314_time_01_1","lh","pFus-faces","FG2","face","adult","pAF",15.211970074813
"ML23/ML23_150314_time_01_1","lh","pFus-faces","FG2","face","adult","VOF",75.0623441396509
"EA23/EA23_150208_time_01_1","lh","pFus-faces","FG2","face","adult","IFOF",0.838574423480084
"EA23/EA23_150208_time_01_1","lh","pFus-faces","FG2","face","adult","ILF",11.3207547169811
"EA23/EA23_150208_time_01_1","lh","pFus-faces","FG2","face","adult","AF",7.33752620545073
"EA23/EA23_150208_time_01_1","lh","pFus-faces","FG2","face","adult","pAF",33.3333333333333
"EA23/EA23_150208_time_01_1","lh","pFus-faces","FG2","face","adult","VOF",36.8972746331237
"JEW23/JEW23_150322_time_01_1","lh","pFus-faces","FG2","face","adult","IFOF",1.04004160166407
"JEW23/JEW23_150322_time_01_1","lh","pFus-faces","FG2","face","adult","ILF",7.43629745189808
"JEW23/JEW23_150322_time_01_1","lh","pFus-faces","FG2","face","adult","AF",5.61622464898596
"JEW23/JEW23_150322_time_01_1","lh","pFus-faces","FG2","face","adult","pAF",54.9661986479459
"JEW23/JEW23_150322_time_01_1","lh","pFus-faces","FG2","face","adult","VOF",28.5491419656786
"JP23/JP23_150210_time_01_2","lh","pFus-faces","FG2","face","adult","IFOF",0.745341614906832
"JP23/JP23_150210_time_01_2","lh","pFus-faces","FG2","face","adult","ILF",12.0496894409938
"JP23/JP23_150210_time_01_2","lh","pFus-faces","FG2","face","adult","AF",4.47204968944099
"JP23/JP23_150210_time_01_2","lh","pFus-faces","FG2","face","adult","pAF",29.4409937888199
"JP23/JP23_150210_time_01_2","lh","pFus-faces","FG2","face","adult","VOF",46.583850931677
"SL23/SL23_150321_time_01_1","lh","pFus-faces","FG2","face","adult","IFOF",0.173611111111111
"SL23/SL23_150321_time_01_1","lh","pFus-faces","FG2","face","adult","ILF",12.5
"SL23/SL23_150321_time_01_1","lh","pFus-faces","FG2","face","adult","AF",2.77777777777778
"SL23/SL23_150321_time_01_1","lh","pFus-faces","FG2","face","adult","pAF",26.5625
"SL23/SL23_150321_time_01_1","lh","pFus-faces","FG2","face","adult","VOF",45.3125
"MBA24/MBA24_150227_time_01_1","lh","pFus-faces","FG2","face","adult","IFOF",0.715563506261181
"MBA24/MBA24_150227_time_01_1","lh","pFus-faces","FG2","face","adult","ILF",20.7513416815742
"MBA24/MBA24_150227_time_01_1","lh","pFus-faces","FG2","face","adult","AF",5.54561717352415
"MBA24/MBA24_150227_time_01_1","lh","pFus-faces","FG2","face","adult","pAF",21.6457960644007
"MBA24/MBA24_150227_time_01_1","lh","pFus-faces","FG2","face","adult","VOF",49.5527728085868
"JG24/JG24_140117_time_01_1","lh","pFus-faces","FG2","face","adult","IFOF",1.15291262135922
"JG24/JG24_140117_time_01_1","lh","pFus-faces","FG2","face","adult","ILF",9.28398058252427
"JG24/JG24_140117_time_01_1","lh","pFus-faces","FG2","face","adult","AF",14.8058252427184
"JG24/JG24_140117_time_01_1","lh","pFus-faces","FG2","face","adult","pAF",42.2330097087379
"JG24/JG24_140117_time_01_1","lh","pFus-faces","FG2","face","adult","VOF",30.8859223300971
"AMWS24/AMWS24_140611_time_01_1","lh","pFus-faces","FG2","face","adult","IFOF",0.529411764705882
"AMWS24/AMWS24_140611_time_01_1","lh","pFus-faces","FG2","face","adult","ILF",7.17647058823529
"AMWS24/AMWS24_140611_time_01_1","lh","pFus-faces","FG2","face","adult","AF",1.47058823529412
"AMWS24/AMWS24_140611_time_01_1","lh","pFus-faces","FG2","face","adult","pAF",7.17647058823529
"AMWS24/AMWS24_140611_time_01_1","lh","pFus-faces","FG2","face","adult","VOF",82.3529411764706
"BM24/BM24_150726_time_01_1","lh","pFus-faces","FG2","face","adult","IFOF",0.358708648864089
"BM24/BM24_150726_time_01_1","lh","pFus-faces","FG2","face","adult","ILF",8.48943802311678
"BM24/BM24_150726_time_01_1","lh","pFus-faces","FG2","face","adult","AF",7.49302510960542
"BM24/BM24_150726_time_01_1","lh","pFus-faces","FG2","face","adult","pAF",46.9908330011957
"BM24/BM24_150726_time_01_1","lh","pFus-faces","FG2","face","adult","VOF",35.352730171383
"AI24/AI24_150309_time_01_1","lh","pFus-faces","FG2","face","adult","IFOF",0.252525252525253
"AI24/AI24_150309_time_01_1","lh","pFus-faces","FG2","face","adult","ILF",15.6565656565657
"AI24/AI24_150309_time_01_1","lh","pFus-faces","FG2","face","adult","AF",8.58585858585858
"AI24/AI24_150309_time_01_1","lh","pFus-faces","FG2","face","adult","pAF",43.4343434343434
"AI24/AI24_150309_time_01_1","lh","pFus-faces","FG2","face","adult","VOF",30.3030303030303
"AD25/AD25_150226_time_01_1","lh","pFus-faces","FG2","face","adult","IFOF",1.67714884696017
"AD25/AD25_150226_time_01_1","lh","pFus-faces","FG2","face","adult","ILF",9.43396226415094
"AD25/AD25_150226_time_01_1","lh","pFus-faces","FG2","face","adult","AF",8.17610062893082
"AD25/AD25_150226_time_01_1","lh","pFus-faces","FG2","face","adult","pAF",49.475890985325
"AD25/AD25_150226_time_01_1","lh","pFus-faces","FG2","face","adult","VOF",24.7379454926625
"JM25/JM25_150324_time_01_1","lh","pFus-faces","FG2","face","adult","IFOF",0.0914913083257091
"JM25/JM25_150324_time_01_1","lh","pFus-faces","FG2","face","adult","ILF",3.47666971637694
"JM25/JM25_150324_time_01_1","lh","pFus-faces","FG2","face","adult","AF",8.60018298261665
"JM25/JM25_150324_time_01_1","lh","pFus-faces","FG2","face","adult","pAF",70.8142726440988
"JM25/JM25_150324_time_01_1","lh","pFus-faces","FG2","face","adult","VOF",16.2854528819762
"MB26/MB26_150426_time_01_1","lh","pFus-faces","FG2","face","adult","IFOF",0.149179512680259
"MB26/MB26_150426_time_01_1","lh","pFus-faces","FG2","face","adult","ILF",6.66335156638488
"MB26/MB26_150426_time_01_1","lh","pFus-faces","FG2","face","adult","AF",28.2446544007956
"MB26/MB26_150426_time_01_1","lh","pFus-faces","FG2","face","adult","pAF",56.936847339632
"MB26/MB26_150426_time_01_1","lh","pFus-faces","FG2","face","adult","VOF",7.65788165091994
"MC26/MC26_150211_time_01_1","lh","pFus-faces","FG2","face","adult","IFOF",1.04166666666667
"MC26/MC26_150211_time_01_1","lh","pFus-faces","FG2","face","adult","ILF",15.1041666666667
"MC26/MC26_150211_time_01_1","lh","pFus-faces","FG2","face","adult","AF",6.25
"MC26/MC26_150211_time_01_1","lh","pFus-faces","FG2","face","adult","pAF",59.8958333333333
"MC26/MC26_150211_time_01_1","lh","pFus-faces","FG2","face","adult","VOF",17.1875
"MMC27/MMC27_150321_time_01_1","lh","pFus-faces","FG2","face","adult","IFOF",1.97775030902349
"MMC27/MMC27_150321_time_01_1","lh","pFus-faces","FG2","face","adult","ILF",5.43881334981459
"MMC27/MMC27_150321_time_01_1","lh","pFus-faces","FG2","face","adult","AF",0
"MMC27/MMC27_150321_time_01_1","lh","pFus-faces","FG2","face","adult","pAF",1.60692212608158
"MMC27/MMC27_150321_time_01_1","lh","pFus-faces","FG2","face","adult","VOF",89.6168108776267
"MSH28/MSH28_150401_time_01_1","lh","pFus-faces","FG2","face","adult","IFOF",0.444444444444444
"MSH28/MSH28_150401_time_01_1","lh","pFus-faces","FG2","face","adult","ILF",2
"MSH28/MSH28_150401_time_01_1","lh","pFus-faces","FG2","face","adult","AF",2
"MSH28/MSH28_150401_time_01_1","lh","pFus-faces","FG2","face","adult","pAF",7.77777777777778
"MSH28/MSH28_150401_time_01_1","lh","pFus-faces","FG2","face","adult","VOF",83.3333333333333
"MEC05","lh","pFus-faces","FG2","face","kid","IFOF",0
"MEC05","lh","pFus-faces","FG2","face","kid","ILF",2.34604105571848
"MEC05","lh","pFus-faces","FG2","face","kid","AF",4.32551319648094
"MEC05","lh","pFus-faces","FG2","face","kid","pAF",60.0439882697947
"MEC05","lh","pFus-faces","FG2","face","kid","VOF",31.0117302052786
"RHSA06","lh","pFus-faces","FG2","face","kid","IFOF",0
"RHSA06","lh","pFus-faces","FG2","face","kid","ILF",8.82163554410818
"RHSA06","lh","pFus-faces","FG2","face","kid","AF",0.643915003219575
"RHSA06","lh","pFus-faces","FG2","face","kid","pAF",15.7759175788796
"RHSA06","lh","pFus-faces","FG2","face","kid","VOF",73.8570508692853
"INW06","lh","pFus-faces","FG2","face","kid","IFOF",0
"INW06","lh","pFus-faces","FG2","face","kid","ILF",6.89655172413793
"INW06","lh","pFus-faces","FG2","face","kid","AF",11.4942528735632
"INW06","lh","pFus-faces","FG2","face","kid","pAF",70.6896551724138
"INW06","lh","pFus-faces","FG2","face","kid","VOF",9.77011494252874
"AlS07","lh","pFus-faces","FG2","face","kid","IFOF",0
"AlS07","lh","pFus-faces","FG2","face","kid","ILF",4.13915693245302
"AlS07","lh","pFus-faces","FG2","face","kid","AF",18.7912646013205
"AlS07","lh","pFus-faces","FG2","face","kid","pAF",76.8156424581006
"AlS07","lh","pFus-faces","FG2","face","kid","VOF",0.228542407313357
"SM08","lh","pFus-faces","FG2","face","kid","IFOF",0
"SM08","lh","pFus-faces","FG2","face","kid","ILF",5.88235294117647
"SM08","lh","pFus-faces","FG2","face","kid","AF",1.30718954248366
"SM08","lh","pFus-faces","FG2","face","kid","pAF",18.8090050835149
"SM08","lh","pFus-faces","FG2","face","kid","VOF",72.2585330428468
"MDT09","lh","pFus-faces","FG2","face","kid","IFOF",0.0881834215167548
"MDT09","lh","pFus-faces","FG2","face","kid","ILF",12.4338624338624
"MDT09","lh","pFus-faces","FG2","face","kid","AF",0.264550264550265
"MDT09","lh","pFus-faces","FG2","face","kid","pAF",0.529100529100529
"MDT09","lh","pFus-faces","FG2","face","kid","VOF",85.0088183421517
"LEE09","lh","pFus-faces","FG2","face","kid","IFOF",0.0933706816059757
"LEE09","lh","pFus-faces","FG2","face","kid","ILF",0.840336134453782
"LEE09","lh","pFus-faces","FG2","face","kid","AF",0.65359477124183
"LEE09","lh","pFus-faces","FG2","face","kid","pAF",8.30999066293184
"LEE09","lh","pFus-faces","FG2","face","kid","VOF",89.5424836601307
"GEJA09","lh","pFus-faces","FG2","face","kid","IFOF",0
"GEJA09","lh","pFus-faces","FG2","face","kid","ILF",12.4312431243124
"GEJA09","lh","pFus-faces","FG2","face","kid","AF",0.33003300330033
"GEJA09","lh","pFus-faces","FG2","face","kid","pAF",35.2035203520352
"GEJA09","lh","pFus-faces","FG2","face","kid","VOF",48.8448844884488
"DAPA10","lh","pFus-faces","FG2","face","kid","IFOF",0
"DAPA10","lh","pFus-faces","FG2","face","kid","ILF",14.3255813953488
"DAPA10","lh","pFus-faces","FG2","face","kid","AF",17.3023255813953
"DAPA10","lh","pFus-faces","FG2","face","kid","pAF",60.1860465116279
"DAPA10","lh","pFus-faces","FG2","face","kid","VOF",7.16279069767442
"STM10","lh","pFus-faces","FG2","face","kid","IFOF",0
"STM10","lh","pFus-faces","FG2","face","kid","ILF",3.54767184035477
"STM10","lh","pFus-faces","FG2","face","kid","AF",2.21729490022173
"STM10","lh","pFus-faces","FG2","face","kid","pAF",11.3082039911308
"STM10","lh","pFus-faces","FG2","face","kid","VOF",82.2616407982262
"SERA10","lh","pFus-faces","FG2","face","kid","IFOF",0
"SERA10","lh","pFus-faces","FG2","face","kid","ILF",1.57642220699109
"SERA10","lh","pFus-faces","FG2","face","kid","AF",0.0685400959561343
"SERA10","lh","pFus-faces","FG2","face","kid","pAF",0.411240575736806
"SERA10","lh","pFus-faces","FG2","face","kid","VOF",97.464016449623
"KW10","lh","pFus-faces","FG2","face","kid","IFOF",0
"KW10","lh","pFus-faces","FG2","face","kid","ILF",6.62020905923345
"KW10","lh","pFus-faces","FG2","face","kid","AF",0.290360046457607
"KW10","lh","pFus-faces","FG2","face","kid","pAF",39.0243902439024
"KW10","lh","pFus-faces","FG2","face","kid","VOF",51.6840882694541
"NW10","lh","pFus-faces","FG2","face","kid","IFOF",0.19588638589618
"NW10","lh","pFus-faces","FG2","face","kid","ILF",12.1449559255632
"NW10","lh","pFus-faces","FG2","face","kid","AF",1.07737512242899
"NW10","lh","pFus-faces","FG2","face","kid","pAF",10.3819784524976
"NW10","lh","pFus-faces","FG2","face","kid","VOF",74.7306562193928
"RJM10","lh","pFus-faces","FG2","face","kid","IFOF",0
"RJM10","lh","pFus-faces","FG2","face","kid","ILF",11.986301369863
"RJM10","lh","pFus-faces","FG2","face","kid","AF",1.14155251141552
"RJM10","lh","pFus-faces","FG2","face","kid","pAF",5.02283105022831
"RJM10","lh","pFus-faces","FG2","face","kid","VOF",80.4794520547945
"CGSA11","lh","pFus-faces","FG2","face","kid","IFOF",0
"CGSA11","lh","pFus-faces","FG2","face","kid","ILF",8.05194805194805
"CGSA11","lh","pFus-faces","FG2","face","kid","AF",4.41558441558442
"CGSA11","lh","pFus-faces","FG2","face","kid","pAF",24.0692640692641
"CGSA11","lh","pFus-faces","FG2","face","kid","VOF",59.1341991341991
"MFC11","lh","pFus-faces","FG2","face","kid","IFOF",0.189035916824197
"MFC11","lh","pFus-faces","FG2","face","kid","ILF",5.2930056710775
"MFC11","lh","pFus-faces","FG2","face","kid","AF",3.40264650283554
"MFC11","lh","pFus-faces","FG2","face","kid","pAF",22.3062381852552
"MFC11","lh","pFus-faces","FG2","face","kid","VOF",68.0529300567108
"JTE11","lh","pFus-faces","FG2","face","kid","IFOF",0.225479143179256
"JTE11","lh","pFus-faces","FG2","face","kid","ILF",2.25479143179256
"JTE11","lh","pFus-faces","FG2","face","kid","AF",1.01465614430665
"JTE11","lh","pFus-faces","FG2","face","kid","pAF",21.1950394588501
"JTE11","lh","pFus-faces","FG2","face","kid","VOF",72.0405862457723
"JDB11","lh","pFus-faces","FG2","face","kid","IFOF",0.32626427406199
"JDB11","lh","pFus-faces","FG2","face","kid","ILF",4.97553017944535
"JDB11","lh","pFus-faces","FG2","face","kid","AF",16.1500815660685
"JDB11","lh","pFus-faces","FG2","face","kid","pAF",75.3670473083197
"JDB11","lh","pFus-faces","FG2","face","kid","VOF",1.63132137030995
"CS11","lh","pFus-faces","FG2","face","kid","IFOF",0
"CS11","lh","pFus-faces","FG2","face","kid","ILF",6.27615062761506
"CS11","lh","pFus-faces","FG2","face","kid","AF",0
"CS11","lh","pFus-faces","FG2","face","kid","pAF",40.5857740585774
"CS11","lh","pFus-faces","FG2","face","kid","VOF",52.3012552301255
"OS12","lh","pFus-faces","FG2","face","kid","IFOF",0.103092783505155
"OS12","lh","pFus-faces","FG2","face","kid","ILF",6.83848797250859
"OS12","lh","pFus-faces","FG2","face","kid","AF",14.4329896907216
"OS12","lh","pFus-faces","FG2","face","kid","pAF",54.46735395189
"OS12","lh","pFus-faces","FG2","face","kid","VOF",23.4020618556701
"KG22/KG22_150201_time_01_1","lh","pOTS-words","FG2","word","adult","IFOF",0
"KG22/KG22_150201_time_01_1","lh","pOTS-words","FG2","word","adult","ILF",7.31707317073171
"KG22/KG22_150201_time_01_1","lh","pOTS-words","FG2","word","adult","AF",13.4146341463415
"KG22/KG22_150201_time_01_1","lh","pOTS-words","FG2","word","adult","pAF",38.719512195122
"KG22/KG22_150201_time_01_1","lh","pOTS-words","FG2","word","adult","VOF",39.3292682926829
"CS22/CS22_150322_time_01_1","lh","pOTS-words","FG2","word","adult","IFOF",0.388468615824985
"CS22/CS22_150322_time_01_1","lh","pOTS-words","FG2","word","adult","ILF",6.64485790226947
"CS22/CS22_150322_time_01_1","lh","pOTS-words","FG2","word","adult","AF",43.9991821713351
"CS22/CS22_150322_time_01_1","lh","pOTS-words","FG2","word","adult","pAF",38.5197301165406
"CS22/CS22_150322_time_01_1","lh","pOTS-words","FG2","word","adult","VOF",8.13739521570231
"JH22/JH22_150227_time_01_2","lh","pOTS-words","FG2","word","adult","IFOF",0
"JH22/JH22_150227_time_01_2","lh","pOTS-words","FG2","word","adult","ILF",16.6116611661166
"JH22/JH22_150227_time_01_2","lh","pOTS-words","FG2","word","adult","AF",22.7722772277228
"JH22/JH22_150227_time_01_2","lh","pOTS-words","FG2","word","adult","pAF",20.9020902090209
"JH22/JH22_150227_time_01_2","lh","pOTS-words","FG2","word","adult","VOF",37.0737073707371
"MJW22/MJW22_150415_time_01_1","lh","pOTS-words","FG2","word","adult","IFOF",0
"MJW22/MJW22_150415_time_01_1","lh","pOTS-words","FG2","word","adult","ILF",16.4206642066421
"MJW22/MJW22_150415_time_01_1","lh","pOTS-words","FG2","word","adult","AF",12.5461254612546
"MJW22/MJW22_150415_time_01_1","lh","pOTS-words","FG2","word","adult","pAF",22.140221402214
"MJW22/MJW22_150415_time_01_1","lh","pOTS-words","FG2","word","adult","VOF",47.9704797047971
"NAV22/NAV22_150329_time_01_1","lh","pOTS-words","FG2","word","adult","IFOF",1.31406044678055
"NAV22/NAV22_150329_time_01_1","lh","pOTS-words","FG2","word","adult","ILF",6.83311432325887
"NAV22/NAV22_150329_time_01_1","lh","pOTS-words","FG2","word","adult","AF",6.70170827858081
"NAV22/NAV22_150329_time_01_1","lh","pOTS-words","FG2","word","adult","pAF",31.9316688567674
"NAV22/NAV22_150329_time_01_1","lh","pOTS-words","FG2","word","adult","VOF",49.7371879106439
"ML23/ML23_150314_time_01_1","lh","pOTS-words","FG2","word","adult","IFOF",0.666666666666667
"ML23/ML23_150314_time_01_1","lh","pOTS-words","FG2","word","adult","ILF",15.3333333333333
"ML23/ML23_150314_time_01_1","lh","pOTS-words","FG2","word","adult","AF",0
"ML23/ML23_150314_time_01_1","lh","pOTS-words","FG2","word","adult","pAF",5.33333333333333
"ML23/ML23_150314_time_01_1","lh","pOTS-words","FG2","word","adult","VOF",78
"JEW23/JEW23_150322_time_01_1","lh","pOTS-words","FG2","word","adult","IFOF",1.20598166907863
"JEW23/JEW23_150322_time_01_1","lh","pOTS-words","FG2","word","adult","ILF",5.61987457790642
"JEW23/JEW23_150322_time_01_1","lh","pOTS-words","FG2","word","adult","AF",28.4129281234925
"JEW23/JEW23_150322_time_01_1","lh","pOTS-words","FG2","word","adult","pAF",47.7809937288953
"JEW23/JEW23_150322_time_01_1","lh","pOTS-words","FG2","word","adult","VOF",14.7370959961409
"GB23/GB23_150301_time_01_1","lh","pOTS-words","FG2","word","adult","IFOF",0.31496062992126
"GB23/GB23_150301_time_01_1","lh","pOTS-words","FG2","word","adult","ILF",18.503937007874
"GB23/GB23_150301_time_01_1","lh","pOTS-words","FG2","word","adult","AF",7.55905511811024
"GB23/GB23_150301_time_01_1","lh","pOTS-words","FG2","word","adult","pAF",17.0866141732283
"GB23/GB23_150301_time_01_1","lh","pOTS-words","FG2","word","adult","VOF",56.2204724409449
"JP23/JP23_150210_time_01_2","lh","pOTS-words","FG2","word","adult","IFOF",0.395256916996047
"JP23/JP23_150210_time_01_2","lh","pOTS-words","FG2","word","adult","ILF",10.0131752305665
"JP23/JP23_150210_time_01_2","lh","pOTS-words","FG2","word","adult","AF",4.34782608695652
"JP23/JP23_150210_time_01_2","lh","pOTS-words","FG2","word","adult","pAF",45.1910408432148
"JP23/JP23_150210_time_01_2","lh","pOTS-words","FG2","word","adult","VOF",35.4413702239789
"SL23/SL23_150321_time_01_1","lh","pOTS-words","FG2","word","adult","IFOF",0
"SL23/SL23_150321_time_01_1","lh","pOTS-words","FG2","word","adult","ILF",4.13597733711048
"SL23/SL23_150321_time_01_1","lh","pOTS-words","FG2","word","adult","AF",0.963172804532578
"SL23/SL23_150321_time_01_1","lh","pOTS-words","FG2","word","adult","pAF",25.1558073654391
"SL23/SL23_150321_time_01_1","lh","pOTS-words","FG2","word","adult","VOF",68.4419263456091
"MW23/MW23_140720_time_01_1","lh","pOTS-words","FG2","word","adult","IFOF",0.144578313253012
"MW23/MW23_140720_time_01_1","lh","pOTS-words","FG2","word","adult","ILF",7.42168674698795
"MW23/MW23_140720_time_01_1","lh","pOTS-words","FG2","word","adult","AF",17.1566265060241
"MW23/MW23_140720_time_01_1","lh","pOTS-words","FG2","word","adult","pAF",40.578313253012
"MW23/MW23_140720_time_01_1","lh","pOTS-words","FG2","word","adult","VOF",29.7349397590361
"LB23/LB23_140706_time_01_1","lh","pOTS-words","FG2","word","adult","IFOF",0.476644423260248
"LB23/LB23_140706_time_01_1","lh","pOTS-words","FG2","word","adult","ILF",13.441372735939
"LB23/LB23_140706_time_01_1","lh","pOTS-words","FG2","word","adult","AF",13.1553860819828
"LB23/LB23_140706_time_01_1","lh","pOTS-words","FG2","word","adult","pAF",39.7044804575786
"LB23/LB23_140706_time_01_1","lh","pOTS-words","FG2","word","adult","VOF",25.2144899904671
"MBA24/MBA24_150227_time_01_1","lh","pOTS-words","FG2","word","adult","IFOF",0.126103404791929
"MBA24/MBA24_150227_time_01_1","lh","pOTS-words","FG2","word","adult","ILF",8.44892812105927
"MBA24/MBA24_150227_time_01_1","lh","pOTS-words","FG2","word","adult","AF",7.44010088272383
"MBA24/MBA24_150227_time_01_1","lh","pOTS-words","FG2","word","adult","pAF",42.3707440100883
"MBA24/MBA24_150227_time_01_1","lh","pOTS-words","FG2","word","adult","VOF",39.5964691046658
"TL24/TL24_150310_time_01_1","lh","pOTS-words","FG2","word","adult","IFOF",0.66334991708126
"TL24/TL24_150310_time_01_1","lh","pOTS-words","FG2","word","adult","ILF",7.79436152570481
