"subject","hem","roi","cyto","domain","group","tract","percentage"
"EA23/EA23_150208_time_01_1","lh","FG4-mid","FG3","none","adult","IFOF",0
"EA23/EA23_150208_time_01_1","lh","FG4-mid","FG3","none","adult","ILF",18.6915887850467
"EA23/EA23_150208_time_01_1","lh","FG4-mid","FG3","none","adult","AF",27.1028037383178
"EA23/EA23_150208_time_01_1","lh","FG4-mid","FG3","none","adult","pAF",54.2056074766355
"EA23/EA23_150208_time_01_1","lh","FG4-mid","FG3","none","adult","VOF",0
"JEW23/JEW23_150322_time_01_1","lh","FG4-mid","FG3","none","adult","IFOF",4.19161676646707
"JEW23/JEW23_150322_time_01_1","lh","FG4-mid","FG3","none","adult","ILF",14.9700598802395
"JEW23/JEW23_150322_time_01_1","lh","FG4-mid","FG3","none","adult","AF",13.1736526946108
"JEW23/JEW23_150322_time_01_1","lh","FG4-mid","FG3","none","adult","pAF",46.7065868263473
"JEW23/JEW23_150322_time_01_1","lh","FG4-mid","FG3","none","adult","VOF",14.3712574850299
"GB23/GB23_150301_time_01_1","lh","FG4-mid","FG3","none","adult","IFOF",0
"GB23/GB23_150301_time_01_1","lh","FG4-mid","FG3","none","adult","ILF",26.3157894736842
"GB23/GB23_150301_time_01_1","lh","FG4-mid","FG3","none","adult","AF",15.0375939849624
"GB23/GB23_150301_time_01_1","lh","FG4-mid","FG3","none","adult","pAF",58.6466165413534
"GB23/GB23_150301_time_01_1","lh","FG4-mid","FG3","none","adult","VOF",0
"JP23/JP23_150210_time_01_2","lh","FG4-mid","FG3","none","adult","IFOF",0
"JP23/JP23_150210_time_01_2","lh","FG4-mid","FG3","none","adult","ILF",21.8097447795824
"JP23/JP23_150210_time_01_2","lh","FG4-mid","FG3","none","adult","AF",23.4338747099768
"JP23/JP23_150210_time_01_2","lh","FG4-mid","FG3","none","adult","pAF",54.5243619489559
"JP23/JP23_150210_time_01_2","lh","FG4-mid","FG3","none","adult","VOF",0
"SL23/SL23_150321_time_01_1","lh","FG4-mid","FG3","none","adult","IFOF",0
"SL23/SL23_150321_time_01_1","lh","FG4-mid","FG3","none","adult","ILF",10.989010989011
"SL23/SL23_150321_time_01_1","lh","FG4-mid","FG3","none","adult","AF",54.9450549450549
"SL23/SL23_150321_time_01_1","lh","FG4-mid","FG3","none","adult","pAF",34.0659340659341
"SL23/SL23_150321_time_01_1","lh","FG4-mid","FG3","none","adult","VOF",0
"MW23/MW23_140720_time_01_1","lh","FG4-mid","FG3","none","adult","IFOF",0
"MW23/MW23_140720_time_01_1","lh","FG4-mid","FG3","none","adult","ILF",6.99088145896657
"MW23/MW23_140720_time_01_1","lh","FG4-mid","FG3","none","adult","AF",20.0607902735562
"MW23/MW23_140720_time_01_1","lh","FG4-mid","FG3","none","adult","pAF",72.9483282674772
"MW23/MW23_140720_time_01_1","lh","FG4-mid","FG3","none","adult","VOF",0
"LB23/LB23_140706_time_01_1","lh","FG4-mid","FG3","none","adult","IFOF",0
"LB23/LB23_140706_time_01_1","lh","FG4-mid","FG3","none","adult","ILF",9.5852534562212
"LB23/LB23_140706_time_01_1","lh","FG4-mid","FG3","none","adult","AF",31.2442396313364
"LB23/LB23_140706_time_01_1","lh","FG4-mid","FG3","none","adult","pAF",58.3410138248848
"LB23/LB23_140706_time_01_1","lh","FG4-mid","FG3","none","adult","VOF",0
"MBA24/MBA24_150227_time_01_1","lh","FG4-mid","FG3","none","adult","IFOF",0
"MBA24/MBA24_150227_time_01_1","lh","FG4-mid","FG3","none","adult","ILF",10.4950495049505
"MBA24/MBA24_150227_time_01_1","lh","FG4-mid","FG3","none","adult","AF",19.009900990099
"MBA24/MBA24_150227_time_01_1","lh","FG4-mid","FG3","none","adult","pAF",65.7425742574257
"MBA24/MBA24_150227_time_01_1","lh","FG4-mid","FG3","none","adult","VOF",4.35643564356436
"TL24/TL24_150310_time_01_1","lh","FG4-mid","FG3","none","adult","IFOF",0
"TL24/TL24_150310_time_01_1","lh","FG4-mid","FG3","none","adult","ILF",9.48905109489051
"TL24/TL24_150310_time_01_1","lh","FG4-mid","FG3","none","adult","AF",26.2773722627737
"TL24/TL24_150310_time_01_1","lh","FG4-mid","FG3","none","adult","pAF",63.0170316301703
"TL24/TL24_150310_time_01_1","lh","FG4-mid","FG3","none","adult","VOF",0
"JG24/JG24_140117_time_01_1","lh","FG4-mid","FG3","none","adult","IFOF",0
"JG24/JG24_140117_time_01_1","lh","FG4-mid","FG3","none","adult","ILF",4.82573726541555
"JG24/JG24_140117_time_01_1","lh","FG4-mid","FG3","none","adult","AF",36.1930294906166
"JG24/JG24_140117_time_01_1","lh","FG4-mid","FG3","none","adult","pAF",58.9812332439678
"JG24/JG24_140117_time_01_1","lh","FG4-mid","FG3","none","adult","VOF",0
"AMWS24/AMWS24_140611_time_01_1","lh","FG4-mid","FG3","none","adult","IFOF",0
"AMWS24/AMWS24_140611_time_01_1","lh","FG4-mid","FG3","none","adult","ILF",31.9548872180451
"AMWS24/AMWS24_140611_time_01_1","lh","FG4-mid","FG3","none","adult","AF",19.5488721804511
"AMWS24/AMWS24_140611_time_01_1","lh","FG4-mid","FG3","none","adult","pAF",48.4962406015038
"AMWS24/AMWS24_140611_time_01_1","lh","FG4-mid","FG3","none","adult","VOF",0
"BM24/BM24_150726_time_01_1","lh","FG4-mid","FG3","none","adult","IFOF",0
"BM24/BM24_150726_time_01_1","lh","FG4-mid","FG3","none","adult","ILF",5.63139931740614
"BM24/BM24_150726_time_01_1","lh","FG4-mid","FG3","none","adult","AF",34.8122866894198
"BM24/BM24_150726_time_01_1","lh","FG4-mid","FG3","none","adult","pAF",59.5563139931741
"BM24/BM24_150726_time_01_1","lh","FG4-mid","FG3","none","adult","VOF",0
"NC24/NC24_150321_time_01_1","lh","FG4-mid","FG3","none","adult","IFOF",0
"NC24/NC24_150321_time_01_1","lh","FG4-mid","FG3","none","adult","ILF",4.96688741721854
"NC24/NC24_150321_time_01_1","lh","FG4-mid","FG3","none","adult","AF",38.5761589403974
"NC24/NC24_150321_time_01_1","lh","FG4-mid","FG3","none","adult","pAF",54.9668874172185
"NC24/NC24_150321_time_01_1","lh","FG4-mid","FG3","none","adult","VOF",0
"CB24/CB24_151102_time_01_1","lh","FG4-mid","FG3","none","adult","IFOF",0
"CB24/CB24_151102_time_01_1","lh","FG4-mid","FG3","none","adult","ILF",1.52542372881356
"CB24/CB24_151102_time_01_1","lh","FG4-mid","FG3","none","adult","AF",38.5593220338983
"CB24/CB24_151102_time_01_1","lh","FG4-mid","FG3","none","adult","pAF",59.8305084745763
"CB24/CB24_151102_time_01_1","lh","FG4-mid","FG3","none","adult","VOF",0
"CR24/CR24_150307_time_01_1","lh","FG4-mid","FG3","none","adult","IFOF",0
"CR24/CR24_150307_time_01_1","lh","FG4-mid","FG3","none","adult","ILF",33.9869281045752
"CR24/CR24_150307_time_01_1","lh","FG4-mid","FG3","none","adult","AF",20.2614379084967
"CR24/CR24_150307_time_01_1","lh","FG4-mid","FG3","none","adult","pAF",45.7516339869281
"CR24/CR24_150307_time_01_1","lh","FG4-mid","FG3","none","adult","VOF",0
"AI24/AI24_150309_time_01_1","lh","FG4-mid","FG3","none","adult","IFOF",0
"AI24/AI24_150309_time_01_1","lh","FG4-mid","FG3","none","adult","ILF",4.31034482758621
"AI24/AI24_150309_time_01_1","lh","FG4-mid","FG3","none","adult","AF",27.5862068965517
"AI24/AI24_150309_time_01_1","lh","FG4-mid","FG3","none","adult","pAF",68.1034482758621
"AI24/AI24_150309_time_01_1","lh","FG4-mid","FG3","none","adult","VOF",0
"AD25/AD25_150226_time_01_1","lh","FG4-mid","FG3","none","adult","IFOF",1.44092219020173
"AD25/AD25_150226_time_01_1","lh","FG4-mid","FG3","none","adult","ILF",11.5273775216138
"AD25/AD25_150226_time_01_1","lh","FG4-mid","FG3","none","adult","AF",13.8328530259366
